occurrence_no,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
1130762,-75.21917,3.22,12.8,"(0.254719, -0.965382, 0.05617)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD6D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130763,-75.21917,3.22,12.8,"(0.254719, -0.965382, 0.05617)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130764,-75.21917,3.22,12.8,"(0.254719, -0.965382, 0.05617)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD7B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130765,-75.166664,3.333333,12.8,"(0.255575, -0.965039, 0.0581448)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130766,-75.21917,3.22,12.8,"(0.254719, -0.965382, 0.05617)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130767,-73.699997,6.849,28.465,"(0.278664, -0.952956, 0.119253)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130768,-73.699997,6.849,28.465,"(0.278664, -0.952956, 0.119253)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130769,-75.196114,3.279722,12.8,"(0.255093, -0.965223, 0.0572107)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DD9E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130770,-75.133331,3.316667,12.8,"(0.256141, -0.964907, 0.0578544)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DDA50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130771,-75.21917,3.22,12.8,"(0.254719, -0.965382, 0.05617)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DDAC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130772,-75.21917,3.22,12.8,"(0.254719, -0.965382, 0.05617)",231,5.0,<pygplates.pygplates.Feature object at 0x000002126B2DDB30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131108,-47.313332,-0.601389,13.795,"(0.677951, -0.735032, -0.010496)",201,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DDBA0>,,,-44.18798261009388,-4.643867209117537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.18798261009388,-4.643867209117537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131109,-47.170277,-1.196389,19.5,"(0.679674, -0.733217, -0.0208794)",201,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DDC10>,,,-44.044487216384184,-5.238885314978836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.044487216384184,-5.238885314978836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131110,-48.170555,-0.48,19.5,"(0.666892, -0.745107, -0.00837748)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2E1EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131111,120.407219,23.048889,1.6845,"(-0.465738, 0.793601, 0.391516)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DDCF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131112,135.389587,34.440121,0.4535,"(-0.587115, 0.579185, 0.565545)",630,140.0,<pygplates.pygplates.Feature object at 0x000002126B2DDC80>,134.8065953666958,36.01637551184937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.8065953666958,36.01637551184937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131113,102.090553,15.040278,0.4535,"(-0.202282, 0.944321, 0.259498)",604,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DDDD0>,101.510265233527,16.00360892976852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.510265233527,16.00360892976852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131967,15.51,46.75,14.895,"(0.660231, 0.183222, 0.728371)",333,0.0,<pygplates.pygplates.Feature object at 0x000002126B2DDEB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131968,15.51,46.75,14.895,"(0.660231, 0.183222, 0.728371)",333,0.0,<pygplates.pygplates.Feature object at 0x000002126B2DDD60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131969,15.51,46.75,14.895,"(0.660231, 0.183222, 0.728371)",333,0.0,<pygplates.pygplates.Feature object at 0x000002126B2DDF20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132117,110.916664,21.65,35.55,"(-0.331824, 0.868204, 0.368936)",602,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DDE40>,,,,,,,106.53939410480969,28.267789000131614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.53939410480969,28.267789000131614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132154,73.216667,32.833332,8.4705,"(0.242625, 0.80446, 0.542197)",501,1100.0,<pygplates.pygplates.Feature object at 0x000002126B2DD040>,71.61848655223243,31.501651435621138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.61848655223243,31.501651435621138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132220,35.700001,3.867,2.197,"(0.810235, 0.582213, 0.0674407)",712,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DC040>,35.00079802306948,2.7601278280480055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00079802306948,2.7601278280480055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132253,36.372002,4.067,1.6845,"(0.803156, 0.591532, 0.0709229)",709,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DC120>,35.66686973811923,2.9766538355720944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66686973811923,2.9766538355720944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132265,4.283333,50.333332,51.9,"(0.636537, 0.0476753, 0.769771)",315,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DC0B0>,,,,,,,,,,,-1.543499391175044,39.10883818557281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.543499391175044,39.10883818557281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132266,5.1,50.8167,51.9,"(0.629302, 0.0561637, 0.775129)",315,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DC200>,,,,,,,,,,,-0.9192908488226268,39.628219078608204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9192908488226268,39.628219078608204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132267,4.216667,50.416668,51.9,"(0.635475, 0.0468522, 0.770699)",315,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DC270>,,,,,,,,,,,-1.6056811750562594,39.189007831553305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6056811750562594,39.189007831553305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132268,4.983056,50.700001,51.9,"(0.630987, 0.0550162, 0.77384)",315,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DC2E0>,,,,,,,,,,,-1.0038576924882916,39.50639313012229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0038576924882916,39.50639313012229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132269,2.238333,48.812222,51.9,"(0.658026, 0.0257197, 0.752555)",305,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DC350>,,,,,,,,,,,-3.104563417486283,37.50522677681219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.104563417486283,37.50522677681219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132270,3.0,49.644444,52.2,"(0.646642, 0.033889, 0.762041)",315,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DC3C0>,,,,,,,,,,,-2.540044258591673,38.36647934462666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.540044258591673,38.36647934462666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132272,111.349998,-7.366667,0.4535,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC430>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132273,111.349998,-7.366667,0.4535,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC4A0>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132274,111.660835,-7.411667,1.6845,"(-0.366028, 0.92162, -0.128998)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC510>,111.78534814861553,-6.146570610198128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.78534814861553,-6.146570610198128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132275,111.660835,-7.411667,1.6845,"(-0.366028, 0.92162, -0.128998)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC580>,111.78534814861553,-6.146570610198128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.78534814861553,-6.146570610198128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132276,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC5F0>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132277,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC660>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132278,111.660835,-7.411667,1.357,"(-0.366028, 0.92162, -0.128998)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC6D0>,111.78534814861553,-6.146570610198128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.78534814861553,-6.146570610198128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132279,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC740>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132280,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC7B0>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132281,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC820>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132282,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC890>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132283,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC900>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132284,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC970>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132285,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DC9E0>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132286,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DCA50>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132287,111.349998,-7.366667,0.4535,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DCAC0>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132288,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DCB30>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132289,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DCBA0>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132290,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DCC10>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132291,111.349998,-7.366667,1.6845,"(-0.361059, 0.923686, -0.128219)",673,65.0,<pygplates.pygplates.Feature object at 0x000002126B2DCC80>,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47414203498232,-6.110499255392111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132301,76.783333,30.733334,3.9605,"(0.196524, 0.836788, 0.511043)",501,1100.0,<pygplates.pygplates.Feature object at 0x000002126B2DCCF0>,75.15504333165302,29.42573787460447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.15504333165302,29.42573787460447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132302,-77.5,18.183332,44.55,"(0.205631, -0.927543, 0.312059)",238,135.0,<pygplates.pygplates.Feature object at 0x000002126B2DCF90>,,,,,,,,,-76.3949567643011,12.277415198726093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.3949567643011,12.277415198726093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132304,10.866667,43.033333,7.0165,"(0.71785, 0.137803, 0.682424)",333,0.0,<pygplates.pygplates.Feature object at 0x000002126B2DCDD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132305,10.9,42.916668,7.0165,"(0.719132, 0.138483, 0.680934)",333,0.0,<pygplates.pygplates.Feature object at 0x000002126B2DCE40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132306,11.038889,42.969723,7.0165,"(0.718175, 0.140105, 0.681612)",333,0.0,<pygplates.pygplates.Feature object at 0x000002126B2DCD60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132309,7.895,50.613998,25.715,"(0.628527, 0.0871594, 0.772889)",315,650.0,<pygplates.pygplates.Feature object at 0x000002126B2DCEB0>,,,,,2.3726687896583405,45.42318335062785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3726687896583405,45.42318335062785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132364,-81.216667,19.35,0.00585,"(0.144073, -0.932447, 0.331338)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DDF90>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132369,-81.216667,19.35,0.00585,"(0.144073, -0.932447, 0.331338)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DC190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132370,-81.099998,19.299999,0.00585,"(0.146016, -0.932437, 0.330514)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA120>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132377,-81.383331,19.316668,0.00585,"(0.141389, -0.933053, 0.330789)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132383,-81.133331,19.316668,0.00585,"(0.145459, -0.932427, 0.330789)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA200>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132393,-81.333336,19.266666,0.00585,"(0.142246, -0.933214, 0.329965)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132779,35.3736,-2.9806,2.197,"(0.814292, 0.578122, -0.0519978)",712,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DCF20>,34.84277316464859,-4.093418075923565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84277316464859,-4.093418075923565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132780,35.419399,-2.992,1.6845,"(0.813821, 0.578767, -0.0521965)",712,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DA350>,34.88889410129862,-4.10369137436031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.88889410129862,-4.10369137436031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132781,35.419399,-2.992,1.6845,"(0.813821, 0.578767, -0.0521965)",712,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DA3C0>,34.88889410129862,-4.10369137436031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.88889410129862,-4.10369137436031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132782,35.419399,-2.992,1.6845,"(0.813821, 0.578767, -0.0521965)",712,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DA040>,34.88889410129862,-4.10369137436031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.88889410129862,-4.10369137436031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132783,53.008888,24.156944,8.4705,"(0.549, 0.728782, 0.409237)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA2E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132784,53.008888,24.156944,8.4705,"(0.549, 0.728782, 0.409237)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132786,53.008888,24.156944,8.4705,"(0.549, 0.728782, 0.409237)",,inf,<pygplates.pygplates.Feature object at 0x000002126B2DA4A0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132806,-82.5,27.5,7.6,"(0.115778, -0.879422, 0.461749)",109,600.0,<pygplates.pygplates.Feature object at 0x000002126B2DA0B0>,-80.86792048111474,26.736240109948312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.86792048111474,26.736240109948312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132809,-82.5,27.5,7.6,"(0.115778, -0.879422, 0.461749)",109,600.0,<pygplates.pygplates.Feature object at 0x000002126B2DA5F0>,-80.86792048111474,26.736240109948312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.86792048111474,26.736240109948312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132810,-80.433334,22.35,1.29985,"(0.15371, -0.912016, 0.380263)",233,135.0,<pygplates.pygplates.Feature object at 0x000002126B2DA6D0>,-78.99242353065493,21.530007278925467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.99242353065493,21.530007278925467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132813,150.683334,-26.799999,4.4665,"(-0.77827, 0.437042, -0.450878)",848,320.0,<pygplates.pygplates.Feature object at 0x000002126B2DA740>,149.92871094191844,-28.304733781098253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.92871094191844,-28.304733781098253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132815,139.866669,-18.233334,2.67235,"(-0.726159, 0.612205, -0.312888)",801,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DA580>,138.87148503387687,-19.858102621883727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.87148503387687,-19.858102621883727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132816,146.26445,-25.569166,1.29985,"(-0.750166, 0.500971, -0.4316)",848,320.0,<pygplates.pygplates.Feature object at 0x000002126B2DA7B0>,145.43019037951717,-27.129728676381824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.43019037951717,-27.129728676381824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132819,140.570007,-21.360001,3.9605,"(-0.719345, 0.591508, -0.364227)",801,550.0,<pygplates.pygplates.Feature object at 0x000002126B2DA820>,139.61286310968907,-22.978625611636826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.61286310968907,-22.978625611636826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132821,148.690552,-21.688334,2.67235,"(-0.79389, 0.482872, -0.369558)",848,320.0,<pygplates.pygplates.Feature object at 0x000002126B2DA660>,147.82926346391022,-23.21983806003732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.82926346391022,-23.21983806003732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
